"STOP_SEQUENCE","CUM_TIME","CUM_DIST"
41,39,6.751
43,42,7.028
46,45,7.526
48,48,7.804
51,50,8.314
53,53,8.677
53,54,8.778
54,56,8.965
56,59,9.251
60,62,9.873
70,74,11.385
119,0,0
119,19,0.188
113,20,0.386
109,23,1.114
107,26,1.69
103,30,2.528
101,32,2.884
98,35,3.377
95,38,3.803
91,41,4.261
87,44,4.9
82,47,5.436
81,49,5.608
80,50,5.778
76,53,6.275
73,56,6.845
70,58,7.292
68,63,7.825
65,64,8.154
64,67,8.503
62,70,8.689
59,73,9.081
56,76,9.408
54,79,9.776
53,82,10.089
48,85,10.842
48,88,10.878
44,91,11.461
38,94,12.337
33,97,12.803
31,100,13.114
28,103,13.578
26,106,14.113
26,107,14.215
24,109,14.528
20,0,0
20,6,0.002
22,11,0.293
23,12,0.458
26,15,0.992
28,18,1.461
30,21,1.764
33,24,2.242
37,27,2.587
41,30,3.124
43,32,3.413
44,33,3.548
47,36,4.011
50,39,4.558
54,42,5.24
57,45,5.725
59,48,6.008
63,51,6.467
65,53,6.785
68,56,7.201
68,59,7.204
70,62,7.732
74,65,8.177
77,68,8.811
81,70,9.296
81,75,9.3
81,77,9.307
81,80,9.311
81,83,9.316
81,86,9.318
81,95,9.358
103,0,0
103,1,0.074
99,4,0.7
96,6,1.187
92,9,1.566
88,12,2.251
82,15,2.934
81,17,3.096
78,18,3.456
75,21,3.892
72,24,4.377
70,27,4.745
67,30,5.317
64,33,5.882
61,36,6.172
59,39,6.418
56,42,6.781
55,45,7.089
53,48,7.558
49,51,8.127
45,54,8.76
45,55,8.822
45,58,8.829
45,59,8.83
44,60,9.016
39,63,9.736
34,66,10.203
31,69,10.543
29,72,10.851
26,75,11.467
25,78,11.72
22,81,12.113
21,84,12.334
20,0,0
20,3,0.002
21,15,0.172
24,18,0.53
27,21,1.112
30,27,1.756
32,29,2.094
34,32,2.316
38,35,2.639
43,39,3.416
49,44,4.402
53,48,5.181
55,50,5.415
58,53,5.868
60,56,6.199
61,59,6.336
63,62,6.547
64,65,6.667
66,68,6.957
69,71,7.494
71,74,7.877
72,77,8.018
74,80,8.383
76,83,8.734
79,86,9.034
82,89,9.497
84,92,9.782
89,95,10.349
94,101,11.101
100,104,11.944
105,107,12.868
109,110,13.856
114,113,14.839
118,117,15.144
104,0,0
104,1,0.113
103,4,0.429
95,10,1.705
93,13,1.974
89,16,2.554
85,19,3.064
82,22,3.435
76,25,4.223
74,28,4.594
71,31,5.101
69,34,5.503
67,35,5.761
65,37,6.14
61,39,6.47
60,42,6.702
59,45,6.896
56,48,7.286
55,51,7.577
53,54,7.825
50,57,8.403
48,60,8.88
45,63,9.257
42,66,9.696
41,68,9.816
40,69,10.071
35,72,10.578
32,75,10.962
28,78,11.461
25,83,12.168
24,84,12.406
20,0,0
20,3,0
22,6,0.344
26,9,0.849
27,11,1.093
29,15,1.676
33,18,2.236
36,21,2.527
42,24,3.258
43,27,3.451
47,30,3.995
52,33,4.785
53,36,5.156
57,42,5.609
59,45,5.914
60,48,6.138
63,51,6.394
63,53,6.436
65,56,6.667
68,59,7.033
69,60,7.297
70,62,7.537
72,65,7.874
74,68,8.167
75,71,8.4
78,74,8.885
79,77,8.932
80,80,9.129
83,82,9.54
88,86,10.147
91,89,10.666
93,92,10.934
94,95,11.161
104,0,0
104,1,0.122
100,3,0.712
97,6,1.174
93,9,1.599
90,12,2.053
86,15,2.567
81,18,3.213
75,27,4.134
72,30,4.555
69,33,5.049
67,35,5.411
67,36,5.496
64,39,5.843
61,41,6.109
61,42,6.12
61,45,6.255
59,48,6.572
56,51,6.96
55,53,7.297
53,56,7.753
49,59,8.341
46,62,8.849
43,64,9.278
41,66,9.565
36,68,10.227
32,71,10.561
29,74,11.121
27,77,11.414
26,79,11.834
24,80,12.08
19,83,12.846
8,92,14.748
5,95,15.366
2,98,15.983
1,0,0
119,0,12.679
104,9,14.763
103,10,14.93
99,12,15.528
95,15,16.174
91,18,16.673
90,21,16.88
85,24,17.46
81,28,17.997
79,30,18.368
76,33,18.644
74,36,19.09
71,39,19.555
69,42,19.97
67,44,20.243
64,48,20.83
61,51,21.075
59,54,21.371
56,57,21.749
54,60,22.102
53,62,22.415
51,63,22.653
48,66,23.215
45,69,23.637
42,72,24.066
41,74,24.208
40,75,24.442
34,78,25.029
31,81,25.376
29,84,25.687
26,87,26.461
25,88,26.592
24,90,26.743
20,93,27.33
19,95,27.433
18,96,27.563
15,98,28.237
11,101,28.97
7,104,29.586
4,107,30.281
1,0,0
1,3,0.004
2,4,0.095
3,9,0.253
4,12,0.521
6,15,0.939
8,18,1.343
11,21,1.861
14,24,2.325
16,27,2.652
19,30,3.275
21,33,3.564
24,36,3.976
26,39,4.445
27,42,4.77
30,45,5.181
33,48,5.656
35,51,5.85
38,54,6.222
42,57,6.801
46,60,7.364
49,63,7.847
53,66,8.457
53,67,8.675
54,69,8.756
56,72,9.071
59,75,9.496
61,78,9.785
63,80,9.979
64,83,10.154
66,86,10.433
68,89,10.872
70,92,11.29
72,95,11.532
73,98,11.746
76,101,12.266
79,104,12.574
82,107,13.094
83,108,13.169
88,110,13.781
91,113,14.298
95,116,14.755
100,119,15.514
1,0,0
1,2,0.091
2,5,0.288
3,6,0.362
4,11,0.68
7,14,1.402
10,17,1.784
13,19,2.247
14,22,2.477
15,25,2.738
16,28,2.894
21,32,3.701
21,34,3.786
24,37,4.12
26,40,4.527
27,43,4.899
29,46,5.182
31,49,5.541
34,52,5.858
39,55,6.385
44,58,7.046
48,61,7.656
53,64,8.694
56,67,8.973
57,70,9.294
60,73,9.69
63,76,9.984
68,79,10.601
69,81,10.816
70,82,11.187
72,85,11.512
77,88,12.322
81,91,12.722
83,92,13.066
86,94,13.509
91,97,14.133
94,100,14.563
100,103,15.329
105,106,16.195
108,109,17.041
113,112,18.019
119,0,0
119,13,0.105
112,15,0.51
107,18,1.627
103,21,2.519
98,24,3.337
94,27,3.893
90,30,4.421
81,35,5.524
79,36,5.893
75,39,6.385
72,42,6.873
69,45,7.4
67,48,7.768
62,51,8.449
57,54,9.074
55,57,9.514
53,59,9.981
50,60,10.411
50,63,10.413
47,66,10.929
41,69,11.79
34,72,12.595
31,75,12.9
28,78,13.463
25,81,14.047
19,84,15.02
14,87,15.893
10,90,16.73
5,93,17.517
2,96,18.178
1,0,0
3,0,0.34
5,3,0.676
7,6,1.07
9,9,1.42
14,14,2.325
16,17,2.647
19,20,3.217
21,23,3.51
24,26,3.974
27,30,4.489
28,32,4.77
30,35,5.135
31,38,5.341
34,41,5.676
37,44,5.912
41,47,6.51
43,49,6.74
44,50,6.883
47,53,7.316
50,56,7.912
53,58,8.512
54,59,8.563
56,62,8.871
57,65,9.081
59,68,9.328
60,71,9.531
62,74,9.725
63,77,9.838
65,80,10.067
67,83,10.307
68,85,10.64
69,86,10.791
70,89,11.072
72,92,11.348
75,95,11.793
78,98,12.249
79,101,12.317
81,104,12.675
83,105,12.899
84,107,13.044
87,110,13.493
91,112,14.001
93,115,14.273
94,118,14.513
99,121,15.27
103,124,15.904
106,127,16.477
109,130,17.302
112,133,17.817
118,138,18.484
119,0,0
119,2,0.057
113,3,0.28
109,6,0.938
108,9,1.303
101,15,2.888
95,18,3.696
91,21,4.148
89,24,4.594
84,27,5.12
80,30,5.655
77,33,6.037
75,36,6.359
72,39,6.835
69,42,7.355
67,44,7.734
67,45,7.844
64,48,8.417
62,51,8.574
58,54,9.054
56,57,9.426
55,60,9.62
53,64,10.091
50,66,10.543
46,69,11.281
44,72,11.542
41,74,11.89
41,75,11.951
36,78,12.584
33,80,12.819
29,83,13.399
28,86,13.557
26,89,14.083
26,90,14.189
22,92,14.659
19,95,15.166
11,101,16.593
7,104,17.288
3,107,18.129
2,108,18.383
1,0,0
21,0,3.43
27,6,4.384
28,9,4.741
31,12,5.248
35,15,5.691
40,18,6.198
43,22,6.688
45,24,6.99
52,29,8.046
54,32,8.563
58,38,9.225
60,41,9.492
63,44,9.776
65,47,10.084
68,50,10.506
68,52,10.62
69,53,10.717
71,56,11.092
74,59,11.537
75,62,11.839
79,65,12.275
83,68,12.854
88,71,13.485
94,77,14.287
98,80,14.8
101,83,15.318
104,86,15.848
108,89,16.752
111,92,17.463
116,95,18.34
118,97,18.618
119,0,0
119,19,0.152
110,24,0.776
103,30,2.444
100,32,3.001
97,35,3.468
92,38,3.981
85,44,5.074
81,46,5.515
79,47,5.805
77,50,6.073
74,53,6.544
72,56,6.838
70,59,7.191
69,62,7.503
67,65,7.856
64,68,8.197
62,74,8.509
60,77,8.702
57,80,9.067
56,83,9.393
53,86,9.684
53,88,9.924
51,89,10.18
48,92,10.728
45,95,11.145
41,98,11.699
37,101,12.278
31,107,12.811
29,110,13.164
27,113,13.534
25,116,14.026
22,119,14.479
19,122,14.997
16,125,15.512
13,128,16.053
8,131,16.804
2,136,18.088
104,0,0
104,3,0
103,6,0.202
98,9,1.048
94,12,1.584
94,15,1.612
90,18,2.036
85,21,2.825
81,24,3.31
79,27,3.657
75,30,4.144
72,33,4.63
70,36,4.932
68,39,5.42
67,40,5.562
65,42,5.931
61,45,6.267
60,48,6.549
56,51,7.07
54,54,7.409
53,56,7.749
52,57,7.88
48,60,8.525
45,63,9.019
41,65,9.529
40,66,9.756
35,69,10.253
31,71,10.678
29,74,11.038
27,77,11.529
26,79,11.826
23,80,12.174
19,84,12.811
11,89,14.337
1,0,0
1,4,0.035
4,16,0.461
60,70,7.941
62,73,8.213
64,0,0
119,402,7.668
112,405,8.061
110,408,8.415
107,411,9.068
104,414,9.813
103,415,9.99
100,417,10.439
94,420,11.365
91,423,11.693
86,426,12.431
82,429,12.958
81,430,13.087
79,432,13.462
76,435,13.775
74,438,14.201
74,439,14.236
72,441,14.45
69,444,14.938
67,447,15.33
64,450,15.774
61,453,16.043
61,456,16.225
58,459,16.594
56,462,17.001
55,465,17.133
52,467,17.616
50,470,18.074
48,472,18.42
47,473,18.561
44,476,19.029
41,479,19.479
36,482,20.076
32,485,20.48
30,488,20.815
28,491,21.042
26,495,21.684
23,497,22.099
19,502,22.654
14,506,23.545
11,509,24.154
6,512,24.963
3,515,25.597
2,517,25.853
1,0,0
4,0,0.362
9,3,1.356
16,6,2.614
21,8,3.423
24,9,3.85
27,10,4.364
28,12,4.736
33,15,5.517
39,18,6.107
43,20,6.709
49,23,7.711
53,26,8.375
53,28,8.468
54,29,8.596
56,32,8.921
60,35,9.466
64,38,9.905
69,41,10.7
72,44,11.308
77,47,12.106
83,50,12.885
94,56,14.278
102,59,15.452
104,62,15.914
108,65,16.728
113,68,17.805
119,0,0
119,3,0.058
111,6,0.451
108,9,1.13
104,12,2.083
103,13,2.267
99,15,2.958
94,18,3.685
90,21,4.158
87,24,4.586
82,27,5.132
81,29,5.3
76,33,5.975
74,36,6.409
70,39,6.879
69,42,7.158
68,45,7.503
64,47,8.098
61,50,8.33
59,53,8.682
56,56,9.193
54,59,9.417
53,61,9.704
52,62,9.901
48,65,10.518
45,68,11.045
42,71,11.424
41,72,11.492
37,74,12.069
34,77,12.339
83,0,0
83,1,0.002
90,0,0
94,3,0.489
82,6,1.454
79,9,2.192
70,13,3.385
68,15,3.927
68,17,3.933
67,18,4.121
61,21,4.743
59,24,5.081
58,27,5.329
56,30,5.685
53,33,6.16
48,36,6.947
45,39,7.358
41,43,7.963
31,48,9.062
28,51,9.531
26,54,10.098
26,55,10.207
20,0,0
20,3,0.002
21,6,0.133
25,9,0.719
26,11,1.081
28,15,1.459
30,18,1.815
33,20,2.24
38,23,2.723
43,27,3.454
46,29,3.97
54,34,5.225
55,35,5.413
57,38,5.871
60,41,6.206
61,44,6.426
64,47,6.651
66,50,7.017
68,53,7.339
69,56,7.591
71,59,7.935
72,61,8.147
74,62,8.346
79,68,9.097
81,71,9.472
82,73,9.593
83,74,9.746
90,78,10.64
93,80,11.06
95,83,11.338
98,86,11.754
103,89,12.526
104,91,12.907
105,92,13.053
108,95,13.777
112,98,14.589
115,0,0
119,2,0.298
113,20,0.571
110,23,1.077
108,25,1.606
107,26,1.863
103,30,2.747
98,32,3.505
94,35,4.125
93,38,4.378
89,41,5.044
84,44,5.556
81,47,5.995
76,50,6.641
74,53,6.973
71,56,7.471
69,59,7.837
68,62,8.029
67,63,8.187
64,68,8.863
61,71,9.079
59,74,9.331
57,77,9.543
56,80,9.811
55,83,10.032
53,86,10.465
49,89,10.983
46,92,11.584
45,95,11.702
41,98,12.26
36,101,12.961
32,104,13.278
31,107,13.455
28,110,13.971
26,113,14.457
26,114,14.543
24,116,14.807
21,119,15.248
19,120,15.518
17,121,15.854
13,124,16.581
8,127,17.381
2,133,18.659
2,136,18.778
1,0,0
1,2,0.066
2,4,0.308
2,5,0.406
3,6,0.484
3,8,0.528
4,11,0.718
5,14,1.047
8,17,1.716
12,20,2.276
14,23,2.634
16,26,2.95
21,31,3.842
22,32,4
25,35,4.475
27,38,4.984
29,41,5.326
32,44,5.761
35,47,6.123
41,50,6.804
45,53,7.385
48,56,7.824
51,59,8.409
53,61,8.869
54,62,9.04
57,65,9.49
61,68,9.988
64,71,10.267
69,74,11.169
72,78,11.726
74,79,11.948
76,82,12.352
83,88,13.289
86,89,13.659
90,91,14.116
92,94,14.513
94,97,14.801
101,100,15.801
105,103,16.602
108,106,17.325
113,109,18.381
119,0,0
119,22,0.203
113,24,0.428
108,27,1.404
104,30,2.393
103,31,2.561
97,36,3.612
90,39,4.448
84,42,5.187
81,45,5.683
76,48,6.27
74,51,6.708
71,54,7.12
67,58,7.796
65,59,8.09
61,62,8.471
61,65,8.623
61,68,8.642
60,69,8.738
59,71,8.859
54,74,9.581
51,77,10.182
48,80,10.762
44,83,11.309
38,86,12.242
33,89,12.725
29,92,13.343
26,95,13.903
26,97,14.134
19,101,15.116
14,104,15.994
10,107,16.8
2,112,18.272
1,0,0
4,0,0.362
7,6,1.081
9,9,1.42
11,11,1.81
11,12,1.837
12,13,1.922
13,15,2.063
14,18,2.29
16,21,2.645
19,24,3.206
21,27,3.497
25,30,4.083
26,33,4.376
28,39,4.875
31,42,5.328
34,45,5.7
39,48,6.212
43,49,6.757
45,51,7.046
48,54,7.47
50,57,7.883
53,58,8.548
55,60,8.785
58,63,9.253
60,65,9.497
62,68,9.761
65,71,10.184
68,75,10.73
72,77,11.282
76,80,11.953
79,83,12.366
83,86,12.972
84,87,13.081
87,89,13.503
91,92,14.026
95,95,14.552
99,98,15.166
104,0,0
104,3,0.112
103,5,0.403
102,6,0.633
96,9,1.571
91,12,2.127
84,15,3.074
82,18,3.321
81,19,3.466
3,0,0
3,1,0.054
8,7,1.082
11,10,1.632
13,13,1.994
15,16,2.24
17,19,2.721
20,22,3.133
21,24,3.303
22,25,3.546
27,28,4.289
27,31,4.458
28,34,4.713
32,37,5.294
35,40,5.59
38,43,5.958
45,46,6.873
48,49,7.458
52,52,8.017
53,53,8.425
54,55,8.472
56,57,8.786
58,60,9.075
60,63,9.374
63,66,9.722
65,69,9.984
68,72,10.43
68,73,10.536
69,75,10.788
72,78,11.198
74,81,11.56
78,84,12.131
80,87,12.354
83,90,12.771
86,93,13.166
91,96,13.839
93,99,14.164
98,102,14.729
102,105,15.36
104,0,0
104,3,0.077
103,6,0.319
100,9,0.905
95,12,1.671
91,15,2.068
89,18,2.505
84,21,3.034
81,23,3.423
80,24,3.601
77,27,3.943
75,30,4.323
72,32,4.758
70,35,5.049
69,38,5.437
68,39,5.638
65,41,5.956
64,0,0
61,0,0
62,3,0.143
59,6,0.466
56,9,0.841
56,12,1.048
54,15,1.282
49,18,2.105
46,21,2.641
44,24,2.945
41,26,3.367
39,27,3.659
35,30,4.148
31,33,4.606
28,36,5.158
25,39,5.789
22,42,6.236
19,45,6.638
16,48,7.246
12,51,7.954
8,54,8.608
5,57,9.234
3,60,9.671
2,63,9.879
1,0,0
119,0,12.65
110,3,13.212
106,6,14.209
104,9,14.785
98,12,15.725
93,15,16.324
90,18,16.789
81,23,17.943
79,24,18.294
75,27,18.722
72,30,19.321
69,33,19.807
67,35,20.196
67,36,20.321
61,39,20.867
59,42,21.283
56,43,21.739
55,45,21.94
53,47,22.393
52,48,22.421
49,51,23.118
48,52,23.323
48,53,23.48
42,56,24.269
41,57,24.439
35,59,25.118
30,62,25.682
25,66,26.716
20,68,27.537
19,69,27.678
6,77,29.985
1,0,0
1,11,0
2,14,0.235
3,16,0.408
21,27,3.737
27,30,4.685
39,38,6.216
43,40,6.8
44,41,6.907
47,44,7.363
49,47,7.673
50,48,7.897
50,50,7.923
52,53,8.239
53,55,8.575
55,56,8.863
57,59,9.293
62,62,9.896
63,65,10.222
69,69,10.905
69,71,11.022
71,74,11.391
75,77,12.028
78,80,12.498
81,83,12.88
83,84,13.16
85,86,13.434
90,89,14.05
94,92,14.553
98,95,15.097
104,98,16.099
108,100,17.085
109,102,17.451
111,103,17.79
119,0,0
119,3,0.19
113,4,0.445
109,7,1.259
106,10,2.016
103,12,2.597
103,13,2.682
98,16,3.441
92,19,4.162
90,22,4.477
84,25,5.239
82,28,5.493
81,29,5.68
78,31,6.042
75,34,6.548
71,37,7.125
69,40,7.506
67,42,7.862
67,43,7.862
64,46,8.503
61,49,8.74
57,52,9.215
55,55,9.688
52,58,10.164
50,61,10.524
48,64,10.977
44,67,11.634
41,69,11.971
40,70,12.185
34,73,12.775
32,76,12.99
29,79,13.442
29,82,13.442
20,0,0
20,2,0
22,3,0.312
26,6,0.939
27,7,1.13
55,32,5.129
58,35,5.642
62,38,6.176
64,41,6.362
67,44,6.827
69,47,7.239
70,50,7.583
74,53,8.014
75,56,8.29
78,59,8.758
81,62,9.145
83,64,9.375
87,67,9.928
93,71,10.746
94,74,10.99
98,77,11.61
104,80,12.477
104,81,12.654
106,83,13.021
109,86,13.776
119,0,0
119,3,0.086
111,6,0.62
108,9,1.349
104,12,2.167
103,13,2.441
96,17,3.581
93,20,3.936
90,23,4.389
86,26,4.967
83,29,5.333
81,30,5.53
79,32,5.846
76,35,6.213
74,38,6.637
70,41,7.127
69,44,7.406
67,47,7.769
64,50,8.449
62,53,8.598
60,56,8.786
58,59,9.128
55,62,9.558
53,65,10.049
49,68,10.654
45,71,11.261
42,74,11.69
41,75,11.846
37,77,12.393
34,80,12.68
31,83,13.02
29,86,13.36
28,89,13.469
25,92,14.126
21,95,14.817
20,0,0
20,2,0.036
21,4,0.222
26,10,1.122
27,11,1.229
28,14,1.441
30,17,1.854
33,20,2.275
35,23,2.492
39,26,2.956
43,29,3.559
44,32,3.718
46,35,3.917
49,38,4.491
52,41,4.904
54,42,5.327
56,44,5.648
59,47,6.113
62,50,6.43
63,53,6.591
66,56,6.959
68,58,7.302
68,59,7.42
71,61,7.865
75,64,8.43
79,67,9.028
83,70,9.67
89,73,10.349
96,79,11.294
101,82,12.08
106,85,13.018
109,88,13.714
113,91,14.501
117,94,15.145
119,0,0
119,4,0.096
111,6,0.58
108,9,1.247
106,12,1.846
103,15,2.425
98,18,3.271
94,21,3.813
91,24,4.167
86,27,4.868
81,30,5.52
75,36,6.357
72,39,6.838
69,42,7.302
67,44,7.752
67,45,7.821
64,48,8.431
62,51,8.6
59,54,8.95
56,57,9.5
52,60,10.08
49,63,10.588
45,66,11.24
43,67,11.525
43,69,11.527
41,71,11.815
40,72,12.048
34,74,12.636
31,77,12.974
29,80,13.341
28,83,13.476
26,86,13.958
26,87,14.079
19,91,15.038
1,0,0
1,18,0.047
2,21,0.266
3,24,0.443
6,27,1.14
16,36,2.857
19,39,3.433
21,42,3.724
25,45,4.395
26,47,4.689
27,48,4.8
28,51,5.056
31,54,5.54
33,57,5.848
38,60,6.321
43,62,7.081
45,63,7.341
50,66,8.156
53,70,8.869
56,72,9.167
59,75,9.69
62,78,10.068
66,81,10.551
69,83,11.034
71,85,11.452
71,87,11.452
74,90,11.896
78,93,12.578
82,96,13.089
87,99,13.701
91,101,14.321
95,104,14.752
100,107,15.556
104,110,16.197
105,111,16.361
107,113,17.061
114,116,18.301
117,119,18.791
118,0,0
3,0,12.7
8,4,13.85
8,5,13.868
14,8,14.698
19,11,15.778
26,14,16.795
27,16,16.98
27,17,17.094
31,20,17.815
33,23,18.119
40,26,18.767
42,28,19.181
44,29,19.406
46,32,19.752
46,35,20.235
51,38,21.177
52,39,21.583
53,41,21.913
56,43,22.291
60,46,22.882
63,49,23.232
67,52,23.688
69,53,24.066
69,55,24.183
72,58,24.684
75,61,25.067
78,64,25.608
82,67,26.149
83,68,26.281
87,70,26.808
93,73,27.628
96,76,28.016
102,79,28.881
104,0,0
104,1,0.032
103,3,0.3
102,4,0.536
99,7,0.947
95,10,1.639
85,16,2.84
81,18,3.349
81,19,3.351
77,22,3.868
75,25,4.237
72,27,4.673
70,30,4.966
67,34,5.602
64,36,6.037
61,39,6.305
59,42,6.67
56,46,7.22
55,48,7.365
53,50,7.821
51,51,8.094
49,54,8.488
48,57,9.004
45,60,9.421
41,63,9.969
35,66,10.681
31,69,11.101
30,72,11.364
27,75,11.785
26,77,12.263
21,81,12.949
19,83,13.25
13,87,14.385
6,93,15.555
1,0,0
1,1,0
2,5,0.201
3,6,0.372
6,7,0.978
10,10,1.86
14,13,2.507
19,16,3.38
21,18,3.68
26,22,4.54
27,23,4.647
28,25,5.019
32,28,5.663
36,31,6.006
41,34,6.613
43,38,6.929
45,40,7.193
48,43,7.78
48,44,7.991
72,70,10.718
75,73,11.173
79,76,11.671
83,79,12.291
85,81,12.55
90,85,13.212
94,88,13.715
99,91,14.473
104,0,0
104,15,0.114
103,18,0.411
98,21,1.315
94,24,1.816
90,27,2.317
82,33,3.323
81,35,3.46
79,36,3.805
75,39,4.269
70,45,5.042
68,48,5.489
67,50,5.681
66,51,5.883
64,54,6.277
62,57,6.465
58,60,6.934
56,63,7.362
52,67,7.903
50,69,8.352
46,72,9.039
43,75,9.435
41,76,9.676
37,78,10.25
33,81,10.596
31,84,10.848
29,87,11.221
28,90,11.39
25,93,12.019
21,96,12.622
19,99,12.992
12,104,14.249
8,107,14.853
6,110,15.304
3,113,15.881
2,116,16.183
1,0,0
1,19,0.048
3,23,0.349
4,25,0.646
7,28,1.231
10,31,1.762
13,34,2.216
14,37,2.517
17,40,3.096
21,43,3.695
25,46,4.264
27,49,4.675
27,52,4.894
29,55,5.223
32,58,5.708
35,61,5.997
42,64,6.759
43,65,6.93
44,67,7.077
45,70,7.202
48,73,7.704
51,76,8.229
55,79,8.928
57,82,9.302
59,85,9.66
61,88,9.882
63,91,10.089
65,94,10.4
69,97,10.976
70,100,11.348
73,103,11.696
76,106,12.18
79,109,12.561
82,111,13.052
83,112,13.185
86,114,13.567
90,117,14.037
92,120,14.406
93,123,14.553
98,126,15.1
101,129,15.629
104,0,0
104,1,0.085
103,3,0.369
98,7,1.215
93,10,1.811
90,13,2.286
81,18,3.409
80,19,3.631
75,22,4.258
72,25,4.728
69,28,5.243
67,30,5.634
67,31,5.716
64,34,6.304
59,40,6.724
57,43,7.03
55,46,7.412
53,49,7.876
50,52,8.354
47,55,8.925
44,58,9.346
41,60,9.693
38,61,10.158
34,64,10.546
31,67,10.892
29,70,11.277
27,73,11.59
26,75,11.986
25,76,12.093
21,79,12.676
19,81,12.984
14,85,13.848
12,88,14.275
9,91,14.726
7,94,15.078
4,97,15.752
1,0,0
34,0,5.417
31,2,5.56
29,5,6.182
25,8,6.982
19,11,7.957
6,17,10.315
2,20,11.1
1,0,0
1,2,0.049
2,5,0.273
3,6,0.441
5,8,0.973
12,11,2.207
18,14,3.268
21,16,3.732
21,17,3.857
27,19,4.721
31,23,5.542
34,26,5.903
41,29,6.604
43,31,6.971
45,32,7.183
50,35,8.095
53,37,8.766
54,38,8.813
56,41,9.122
61,44,9.841
66,46,10.429
66,47,10.439
69,48,10.908
70,49,11.151
74,52,11.757
76,55,12.162
82,58,12.963
83,59,13.098
90,61,13.975
94,64,14.508
101,67,15.509
104,70,16.163
110,73,17.576
114,76,18.176
119,0,0
119,1,0.128
113,3,0.404
108,6,1.389
104,9,2.376
103,10,2.523
100,12,3.014
98,15,3.388
93,18,3.988
89,21,4.692
83,24,5.356
81,25,5.573
80,27,5.841
75,30,6.379
74,33,6.704
70,36,7.143
69,39,7.436
67,41,7.801
66,42,7.983
61,45,8.492
61,48,8.719
57,51,9.26
54,54,9.695
53,55,10.039
49,56,10.485
49,57,10.51
48,59,11.017
41,62,11.965
34,65,12.799
31,68,13.14
27,71,13.79
26,74,14.239
20,77,15.136
19,79,15.225
11,85,16.643
8,86,17.07
6,89,17.54
1,0,0
1,3,0.075
2,6,0.367
5,9,0.951
8,12,1.663
14,15,2.55
19,18,3.494
21,19,3.802
24,21,4.183
27,24,4.766
31,29,5.61
34,32,5.927
38,35,6.302
42,38,6.85
43,39,7.032
45,41,7.316
47,44,7.677
48,47,8.148
53,50,8.768
53,52,8.9
55,53,9.137
57,56,9.561
62,59,10.13
64,62,10.417
69,66,11.187
71,68,11.598
74,71,12.081
78,74,12.695
82,77,13.238
83,78,13.362
85,80,13.611
104,0,0
104,1,0.066
103,4,0.323
101,6,0.671
98,9,1.239
94,12,1.727
90,15,2.228
88,18,2.519
84,21,2.962
81,23,3.407
80,24,3.565
76,26,4.044
72,29,4.705
69,32,5.236
67,35,5.598
64,38,6.085
61,41,6.304
60,44,6.496
57,47,6.978
54,50,7.434
51,53,7.956
48,56,8.514
44,59,9.075
41,62,9.51
35,65,10.226
33,68,10.434
30,71,10.836
28,74,11.177
26,77,11.718
26,78,11.807
21,80,12.417
19,83,12.82
14,86,13.628
12,89,14.043
5,95,15.445
3,98,15.797
2,99,15.999
1,0,0
1,2,0.085
2,3,0.243
2,6,0.39
5,11,0.994
8,14,1.562
14,20,2.565
21,24,3.798
22,26,4.091
26,29,4.676
27,31,5.013
31,34,5.622
34,37,5.959
38,40,6.386
43,43,7.039
44,46,7.238
46,49,7.503
49,52,8.082
54,56,8.865
56,58,9.192
58,61,9.488
61,64,9.873
63,67,10.133
65,70,10.335
69,73,10.985
71,76,11.396
74,79,11.869
76,82,12.216
79,85,12.575
83,88,13.157
86,91,13.555
90,94,14.068
93,97,14.56
98,100,15.139
104,0,0
104,3,0.251
93,8,1.685
86,14,2.622
82,17,3.159
81,18,3.294
78,20,3.677
75,23,4.144
72,26,4.633
70,29,4.939
67,32,5.642
61,35,6.259
58,41,6.772
56,44,7.18
52,47,7.7
49,50,8.279
46,53,8.844
42,56,9.339
40,59,9.731
34,62,10.297
31,65,10.623
29,68,11.029
27,71,11.485
25,74,11.861
20,77,12.606
17,80,12.988
13,83,13.836
10,86,14.27
4,92,15.541
2,94,15.907
1,0,0
1,1,0.054
2,4,0.291
3,6,0.448
4,7,0.663
6,10,1.059
8,13,1.613
12,16,2.188
14,19,2.596
20,25,3.612
23,28,4.103
27,31,4.747
28,34,5.029
29,37,5.26
31,40,5.602
35,43,6.014
39,46,6.466
43,49,7.028
46,52,7.479
49,55,8.046
54,58,8.909
58,61,9.49
61,64,9.897
64,67,10.178
69,71,11.011
73,76,11.682
76,79,12.184
80,82,12.762
84,85,13.325
90,88,14.021
91,91,14.299
95,94,14.709
99,97,15.423
104,100,16.176
104,101,16.311
107,103,16.952
111,106,17.793
116,109,18.709
119,0,0
119,1,0.108
110,4,0.709
107,7,1.592
103,9,2.427
103,10,2.522
97,13,3.439
89,18,4.549
81,22,5.453
76,24,6.118
72,27,6.776
68,30,7.497
67,33,7.654
61,36,8.341
59,39,8.788
55,42,9.372
54,45,9.592
52,47,9.859
51,48,10.178
47,51,10.795
41,55,11.635
37,57,12.227
32,60,12.637
29,63,13.187
26,66,13.777
26,68,13.916
22,69,14.39
19,72,14.917
7,78,16.992
2,83,18.059
1,0,0
119,0,12.747
113,1,12.96
109,4,13.814
104,7,14.883
103,9,15.111
